iter	Passed	Remaining
4541	7625	12520
4542	7626	12518
4543	7628	12517
4544	7630	12515
4545	7632	12514
4546	7634	12513
4547	7635	12511
4548	7637	12509
4549	7638	12507
4550	7640	12505
4551	7642	12504
4552	7644	12502
4553	7645	12501
4554	7647	12499
4555	7648	12497
4556	7650	12495
4557	7651	12493
4558	7653	12491
4559	7654	12489
4560	7656	12486
4561	7657	12485
4562	7659	12483
4563	7661	12481
4564	7662	12480
4565	7664	12478
4566	7665	12476
4567	7667	12474
4568	7668	12472
4569	7670	12470
4570	7671	12468
4571	7673	12467
4572	7675	12465
4573	7676	12463
4574	7678	12461
4575	7679	12459
4576	7681	12457
4577	7682	12455
4578	7684	12453
4579	7685	12451
4580	7687	12449
4581	7689	12448
4582	7690	12446
4583	7692	12444
4584	7693	12442
4585	7695	12440
4586	7696	12438
4587	7697	12436
4588	7699	12434
4589	7700	12432
4590	7702	12430
4591	7703	12428
4592	7705	12426
4593	7707	12424
4594	7708	12422
4595	7710	12420
4596	7711	12418
4597	7712	12416
4598	7714	12414
4599	7715	12412
4600	7717	12410
4601	7718	12408
4602	7720	12407
4603	7722	12405
4604	7723	12403
4605	7725	12401
4606	7726	12399
4607	7728	12397
4608	7729	12395
4609	7730	12392
4610	7732	12390
4611	7733	12388
4612	7735	12387
4613	7737	12385
4614	7738	12383
4615	7740	12381
4616	7741	12379
4617	7742	12377
4618	7744	12375
4619	7746	12373
4620	7747	12371
4621	7749	12369
4622	7750	12368
4623	7766	12388
4624	7768	12387
4625	7770	12385
4626	7771	12383
4627	7773	12381
4628	7774	12379
4629	7775	12377
4630	7777	12375
4631	7778	12373
4632	7780	12371
4633	7781	12369
4634	7783	12368
4635	7785	12366
4636	7786	12364
4637	7788	12362
4638	7790	12361
4639	7791	12359
4640	7793	12357
4641	7794	12355
4642	7796	12353
4643	7797	12351
4644	7799	12350
4645	7801	12348
4646	7803	12346
4647	7805	12345
4648	7806	12343
4649	7807	12341
4650	7809	12339
4651	7811	12337
4652	7812	12336
4653	7814	12334
4654	7815	12332
4655	7817	12330
4656	7818	12328
4657	7820	12326
4658	7821	12324
4659	7823	12322
4660	7825	12320
4661	7826	12319
4662	7828	12317
4663	7829	12315
4664	7831	12313
4665	7832	12311
4666	7834	12309
4667	7835	12307
4668	7837	12305
4669	7838	12303
4670	7840	12301
4671	7841	12299
4672	7842	12297
4673	7844	12295
4674	7845	12293
4675	7847	12291
4676	7848	12289
4677	7850	12287
4678	7851	12285
4679	7853	12283
4680	7854	12281
4681	7856	12279
4682	7858	12278
4683	7860	12276
4684	7861	12275
4685	7877	12294
4686	7878	12293
4687	7880	12291
4688	7881	12288
4689	7883	12286
4690	7884	12285
4691	7886	12283
4692	7887	12281
4693	7889	12279
4694	7900	12292
4695	7901	12290
4696	7903	12288
4697	7905	12286
4698	7906	12284
4699	7908	12283
4700	7910	12281
4701	7911	12279
4702	7913	12278
4703	7914	12276
4704	7916	12274
4705	7918	12272
4706	7919	12270
4707	7921	12268
4708	7922	12267
4709	7924	12265
4710	7926	12263
4711	7927	12261
4712	7929	12259
4713	7931	12258
4714	7932	12256
4715	7934	12254
4716	7935	12252
4717	7937	12250
4718	7939	12249
4719	7940	12247
4720	7942	12245
4721	7943	12244
4722	7945	12242
4723	7946	12240
4724	7948	12237
4725	7949	12236
4726	7951	12233
4727	7952	12232
4728	7954	12230
4729	7956	12229
4730	7958	12227
4731	7959	12225
4732	7961	12223
4733	7962	12221
4734	7964	12219
4735	7965	12217
4736	7967	12215
4737	7968	12213
4738	7970	12212
4739	7972	12210
4740	7973	12208
4741	7975	12207
4742	7977	12205
4743	7978	12203
4744	7979	12201
4745	7981	12199
4746	7983	12197
4747	7984	12196
4748	7986	12194
4749	7988	12192
4750	7989	12190
4751	7991	12189
4752	7993	12187
4753	7994	12185
4754	7996	12183
4755	7997	12181
4756	7999	12179
4757	8001	12178
4758	8002	12176
4759	8004	12174
4760	8005	12172
4761	8007	12170
4762	8008	12168
4763	8010	12167
4764	8011	12164
4765	8013	12162
4766	8014	12161
4767	8016	12159
4768	8017	12157
4769	8019	12155
4770	8020	12153
4771	8022	12151
4772	8024	12149
4773	8025	12147
4774	8027	12146
4775	8028	12144
4776	8030	12142
4777	8032	12141
4778	8035	12141
4779	8037	12139
4780	8038	12138
4781	8040	12136
4782	8042	12134
4783	8043	12132
4784	8045	12130
4785	8046	12129
4786	8048	12127
4787	8050	12125
4788	8052	12124
4789	8053	12122
4790	8055	12120
4791	8056	12118
4792	8058	12117
4793	8060	12115
4794	8062	12114
4795	8063	12112
4796	8065	12110
4797	8066	12108
4798	8068	12106
4799	8069	12104
4800	8070	12102
4801	8072	12099
4802	8073	12098
4803	8075	12095
4804	8076	12093
4805	8078	12092
4806	8079	12090
4807	8081	12088
4808	8082	12086
4809	8084	12084
4810	8085	12082
4811	8087	12080
4812	8088	12078
4813	8090	12076
4814	8091	12074
4815	8093	12072
4816	8094	12070
4817	8095	12068
4818	8097	12066
4819	8098	12064
4820	8100	12062
4821	8101	12060
4822	8103	12058
4823	8104	12056
4824	8106	12054
4825	8108	12052
4826	8109	12051
4827	8111	12049
4828	8112	12047
4829	8114	12045
4830	8115	12043
4831	8116	12041
4832	8118	12038
4833	8119	12036
4834	8121	12034
4835	8123	12033
4836	8124	12031
4837	8126	12030
4838	8127	12028
4839	8129	12026
4840	8130	12024
4841	8132	12022
4842	8133	12020
4843	8135	12018
4844	8136	12016
4845	8138	12015
4846	8140	12014
4847	8142	12012
4848	8144	12010
4849	8145	12008
4850	8146	12006
4851	8148	12004
4852	8149	12002
4853	8151	12000
4854	8152	11998
4855	8154	11997
4856	8156	11995
4857	8158	11993
4858	8160	11992
4859	8162	11991
4860	8163	11989
4861	8165	11987
4862	8166	11985
4863	8168	11983
4864	8170	11982
4865	8171	11980
4866	8173	11978
4867	8184	11990
4868	8186	11989
4869	8187	11987
4870	8189	11985
4871	8190	11983
4872	8192	11981
4873	8193	11979
4874	8195	11977
4875	8196	11975
4876	8198	11973
4877	8199	11971
4878	8201	11970
4879	8203	11968
4880	8204	11966
4881	8206	11964
4882	8207	11962
4883	8208	11960
4884	8210	11958
4885	8211	11956
4886	8213	11954
4887	8214	11952
4888	8217	11951
4889	8218	11949
4890	8219	11947
4891	8221	11945
4892	8222	11943
4893	8224	11941
4894	8225	11939
4895	8227	11937
4896	8229	11936
4897	8230	11934
4898	8232	11932
4899	8234	11931
4900	8235	11929
4901	8236	11926
4902	8238	11924
4903	8239	11922
4904	8241	11920
4905	8242	11918
4906	8244	11916
4907	8246	11915
4908	8247	11913
4909	8249	11911
4910	8250	11909
4911	8252	11907
4912	8253	11905
4913	8255	11904
4914	8256	11902
4915	8258	11900
4916	8259	11898
4917	8261	11897
4918	8263	11895
4919	8264	11893
4920	8266	11891
4921	8267	11889
4922	8269	11887
4923	8270	11885
4924	8272	11883
4925	8274	11882
4926	8275	11880
4927	8277	11879
4928	8279	11877
4929	8281	11875
4930	8282	11874
4931	8284	11872
4932	8285	11870
4933	8287	11868
4934	8289	11866
4935	8290	11864
4936	8292	11863
4937	8294	11862
4938	8295	11860
4939	8297	11858
4940	8298	11856
4941	8300	11854
4942	8302	11852
4943	8303	11850
4944	8305	11848
4945	8306	11847
4946	8308	11845
4947	8315	11851
4948	8317	11850
4949	8319	11849
4950	8321	11847
4951	8322	11845
4952	8324	11843
4953	8326	11842
4954	8328	11840
4955	8330	11840
4956	8332	11838
4957	8333	11836
4958	8335	11834
4959	8336	11832
4960	8338	11831
4961	8340	11830
4962	8342	11828
4963	8343	11826
4964	8345	11824
4965	8346	11822
4966	8348	11820
4967	8349	11818
4968	8351	11817
4969	8352	11815
4970	8355	11814
4971	8356	11812
4972	8358	11810
4973	8360	11809
4974	8361	11806
4975	8362	11804
4976	8364	11803
4977	8366	11801
4978	8367	11799
4979	8370	11799
4980	8372	11797
4981	8373	11795
4982	8375	11793
4983	8376	11791
4984	8378	11789
4985	8379	11788
4986	8381	11786
4987	8382	11784
4988	8385	11783
4989	8386	11782
4990	8388	11780
4991	8389	11778
4992	8391	11776
4993	8392	11774
4994	8394	11772
4995	8395	11770
4996	8397	11769
4997	8399	11767
4998	8401	11766
4999	8403	11765
5000	8405	11763
5001	8406	11761
5002	8408	11759
5003	8410	11758
5004	8411	11756
5005	8413	11754
5006	8414	11752
5007	8416	11751
5008	8418	11749
5009	8419	11747
5010	8421	11745
5011	8422	11743
5012	8424	11741
5013	8426	11740
5014	8427	11737
5015	8429	11736
5016	8431	11735
5017	8433	11733
5018	8434	11732
5019	8436	11730
5020	8438	11728
5021	8439	11726
5022	8441	11724
5023	8442	11723
5024	8444	11721
5025	8446	11719
5026	8448	11719
5027	8450	11717
5028	8451	11715
5029	8453	11713
5030	8454	11711
5031	8456	11709
5032	8457	11707
5033	8459	11705
5034	8460	11703
5035	8462	11702
5036	8464	11701
5037	8466	11699
5038	8467	11697
5039	8468	11695
5040	8470	11693
5041	8471	11691
5042	8473	11689
5043	8474	11687
5044	8476	11685
5045	8478	11684
5046	8479	11682
5047	8481	11680
5048	8482	11678
5049	8484	11676
5050	8486	11675
5051	8488	11673
5052	8489	11671
5053	8491	11669
5054	8492	11668
5055	8494	11666
5056	8496	11665
5057	8498	11663
5058	8500	11662
5059	8501	11660
5060	8502	11658
5061	8504	11656
5062	8505	11654
5063	8507	11652
5064	8509	11650
5065	8510	11649
5066	8512	11646
5067	8513	11644
5068	8514	11642
5069	8516	11640
5070	8517	11638
5071	8519	11636
5072	8520	11634
5073	8522	11632
5074	8524	11631
5075	8525	11629
5076	8527	11627
5077	8528	11625
5078	8530	11623
5079	8531	11621
5080	8533	11619
5081	8534	11618
5082	8536	11616
5083	8537	11614
5084	8539	11612
5085	8541	11611
5086	8542	11609
5087	8544	11607
5088	8545	11605
5089	8547	11603
5090	8548	11601
5091	8550	11599
5092	8551	11597
5093	8553	11595
5094	8555	11594
5095	8556	11592
5096	8558	11590
5097	8559	11588
5098	8561	11586
5099	8562	11585
5100	8564	11583
5101	8565	11581
5102	8567	11579
5103	8568	11576
5104	8570	11575
5105	8571	11573
5106	8573	11571
5107	8574	11569
5108	8576	11567
5109	8577	11565
5110	8579	11563
5111	8580	11561
5112	8582	11559
5113	8583	11557
5114	8585	11556
5115	8586	11554
5116	8588	11552
5117	8590	11550
5118	8591	11548
5119	8592	11546
5120	8594	11544
5121	8595	11542
5122	8597	11540
5123	8598	11538
5124	8600	11536
5125	8602	11535
5126	8603	11533
5127	8605	11531
5128	8606	11529
5129	8607	11527
5130	8609	11525
5131	8610	11523
5132	8612	11521
5133	8613	11519
5134	8615	11517
5135	8617	11516
5136	8618	11514
5137	8620	11512
5138	8621	11510
5139	8623	11508
5140	8624	11506
5141	8626	11504
5142	8627	11502
5143	8628	11500
5144	8630	11498
5145	8632	11497
5146	8633	11495
5147	8635	11493
5148	8636	11491
5149	8638	11489
5150	8639	11487
5151	8641	11485
5152	8642	11483
5153	8643	11481
5154	8645	11479
5155	8646	11477
5156	8648	11476
5157	8650	11474
5158	8651	11472
5159	8653	11470
5160	8654	11468
5161	8656	11467
5162	8658	11465
5163	8659	11463
5164	8661	11461
5165	8662	11460
5166	8664	11458
5167	8666	11456
5168	8679	11469
5169	8681	11468
5170	8682	11466
5171	8683	11464
5172	8685	11462
5173	8686	11460
5174	8688	11458
5175	8689	11456
5176	8691	11454
5177	8692	11452
5178	8694	11451
5179	8696	11450
5180	8698	11448
5181	8699	11446
5182	8701	11444
5183	8702	11442
5184	8704	11440
5185	8705	11438
5186	8707	11436
5187	8708	11434
5188	8710	11433
5189	8712	11431
5190	8713	11429
5191	8715	11427
5192	8716	11425
5193	8718	11423
5194	8719	11421
5195	8721	11420
5196	8722	11418
5197	8724	11416
5198	8726	11415
5199	8727	11413
5200	8729	11411
5201	8731	11409
5202	8732	11407
5203	8733	11405
5204	8735	11403
5205	8736	11401
5206	8738	11399
5207	8739	11398
5208	8741	11396
5209	8743	11394
5210	8744	11392
5211	8746	11390
5212	8747	11389
5213	8749	11387
5214	8750	11385
5215	8752	11383
5216	8753	11381
5217	8755	11379
5218	8757	11378
5219	8759	11376
5220	8760	11374
5221	8762	11373
5222	8763	11371
5223	8765	11369
5224	8766	11367
5225	8768	11365
5226	8769	11363
5227	8770	11361
5228	8772	11359
5229	8774	11358
5230	8775	11356
5231	8777	11354
5232	8778	11352
5233	8780	11350
5234	8782	11348
5235	8783	11347
5236	8785	11344
5237	8786	11343
5238	8788	11342
5239	8790	11340
5240	8791	11338
5241	8793	11336
5242	8795	11334
5243	8796	11333
5244	8798	11331
5245	8799	11329
5246	8801	11327
5247	8803	11326
5248	8805	11324
5249	8806	11323
5250	8808	11321
5251	8810	11319
5252	8811	11317
5253	8813	11315
5254	8814	11314
5255	8816	11312
5256	8818	11311
5257	8820	11309
5258	8821	11307
5259	8823	11306
5260	8824	11304
5261	8826	11302
5262	8828	11300
5263	8829	11298
5264	8831	11296
5265	8832	11295
5266	8835	11294
5267	8837	11293
5268	8838	11291
5269	8840	11289
5270	8842	11287
5271	8843	11286
5272	8845	11284
5273	8846	11282
5274	8848	11280
5275	8850	11279
5276	8852	11278
5277	8854	11276
5278	8856	11275
5279	8857	11273
5280	8859	11272
5281	8861	11270
5282	8862	11268
5283	8865	11267
5284	8866	11266
5285	8868	11264
5286	8870	11262
5287	8871	11260
5288	8873	11259
5289	8874	11257
5290	8876	11255
5291	8877	11253
5292	8880	11252
5293	8881	11250
5294	8883	11248
5295	8885	11247
5296	8886	11245
5297	8888	11243
5298	8889	11241
5299	8890	11239
5300	8892	11237
5301	8894	11236
5302	8896	11235
5303	8898	11233
5304	8899	11231
5305	8901	11229
5306	8902	11227
5307	8904	11226
5308	8905	11224
5309	8907	11222
5310	8908	11220
5311	8910	11219
5312	8912	11217
5313	8914	11215
5314	8915	11214
5315	8917	11212
5316	8919	11210
5317	8920	11208
5318	8922	11206
5319	8923	11205
5320	8925	11203
5321	8927	11202
5322	8929	11200
5323	8931	11199
5324	8932	11197
5325	8934	11195
5326	8935	11193
5327	8937	11191
5328	8938	11189
5329	8940	11187
5330	8942	11186
5331	8944	11185
5332	8945	11183
5333	8947	11181
5334	8948	11179
5335	8950	11177
5336	8951	11175
5337	8953	11174
5338	8954	11172
5339	8957	11171
5340	8959	11170
5341	8961	11168
5342	8962	11167
5343	8964	11165
5344	8966	11163
5345	8968	11163
5346	8970	11161
5347	8972	11160
5348	8974	11159
5349	8976	11157
5350	8978	11155
5351	8979	11153
5352	8980	11151
5353	8982	11150
5354	8984	11148
5355	8985	11146
5356	8987	11145
5357	8989	11143
5358	8991	11142
5359	8992	11140
5360	8994	11138
5361	8995	11136
5362	8997	11134
5363	8999	11133
5364	9000	11131
5365	9002	11130
5366	9004	11128
5367	9006	11127
5368	9007	11125
5369	9009	11123
5370	9011	11121
5371	9012	11119
5372	9014	11117
5373	9015	11115
5374	9017	11114
5375	9019	11112
5376	9020	11111
5377	9022	11109
5378	9024	11108
5379	9025	11106
5380	9027	11104
5381	9028	11102
5382	9030	11100
5383	9031	11098
5384	9033	11097
5385	9035	11095
5386	9036	11093
5387	9038	11091
5388	9039	11089
5389	9041	11087
5390	9042	11086
5391	9044	11084
5392	9045	11082
5393	9047	11080
5394	9049	11078
5395	9050	11076
5396	9052	11075
5397	9053	11073
5398	9055	11071
5399	9056	11069
5400	9058	11067
5401	9059	11065
5402	9061	11063
5403	9062	11061
5404	9064	11060
5405	9065	11058
5406	9067	11056
5407	9068	11054
5408	9070	11052
5409	9071	11050
5410	9073	11048
5411	9074	11046
5412	9076	11044
5413	9077	11042
5414	9079	11041
5415	9081	11039
5416	9082	11037
5417	9084	11035
5418	9085	11033
5419	9087	11031
5420	9088	11030
5421	9090	11028
5422	9091	11026
5423	9093	11024
5424	9094	11022
5425	9096	11021
5426	9097	11019
5427	9099	11017
5428	9100	11015
5429	9102	11013
5430	9103	11011
5431	9105	11009
5432	9106	11007
5433	9108	11005
5434	9109	11003
5435	9111	11002
5436	9113	11000
5437	9114	10998
5438	9116	10996
5439	9117	10994
5440	9118	10992
5441	9120	10990
5442	9122	10988
5443	9123	10987
5444	9124	10985
5445	9126	10983
5446	9128	10982
5447	9129	10980
5448	9131	10978
5449	9132	10976
5450	9134	10974
5451	9135	10972
5452	9137	10970
5453	9139	10968
5454	9140	10967
5455	9142	10965
5456	9144	10964
5457	9145	10962
5458	9147	10960
5459	9148	10958
5460	9150	10956
5461	9152	10955
5462	9153	10953
5463	9155	10951
5464	9157	10950
5465	9158	10948
5466	9160	10946
5467	9161	10944
5468	9163	10942
5469	9164	10940
5470	9166	10939
5471	9167	10937
5472	9169	10935
5473	9170	10933
5474	9173	10932
5475	9174	10930
5476	9176	10928
5477	9177	10926
5478	9179	10924
5479	9180	10923
5480	9182	10921
5481	9184	10920
5482	9186	10918
5483	9187	10916
5484	9189	10915
5485	9191	10913
5486	9193	10912
5487	9195	10911
5488	9196	10909
5489	9198	10907
5490	9199	10905
5491	9201	10903
5492	9203	10902
5493	9205	10900
5494	9206	10898
5495	9208	10896
5496	9209	10895
5497	9211	10893
5498	9212	10891
5499	9214	10889
5500	9215	10887
5501	9217	10886
5502	9219	10884
5503	9220	10882
5504	9222	10880
5505	9223	10879
5506	9225	10877
5507	9226	10875
5508	9228	10873
5509	9229	10871
5510	9231	10869
5511	9232	10867
5512	9234	10866
5513	9236	10864
5514	9237	10862
5515	9239	10860
5516	9240	10858
5517	9242	10857
5518	9243	10854
5519	9245	10852
5520	9246	10850
5521	9248	10849
5522	9249	10847
5523	9251	10846
5524	9253	10844
5525	9255	10842
5526	9256	10840
5527	9258	10839
5528	9259	10837
5529	9260	10835
5530	9262	10833
5531	9264	10831
5532	9266	10830
5533	9267	10828
5534	9269	10826
5535	9270	10824
5536	9272	10822
5537	9273	10820
5538	9275	10819
5539	9276	10817
5540	9278	10815
5541	9280	10813
5542	9282	10812
5543	9283	10810
5544	9285	10808
5545	9286	10807
5546	9288	10805
5547	9289	10803
5548	9291	10801
5549	9293	10800
5550	9295	10798
5551	9297	10797
5552	9298	10795
5553	9300	10794
5554	9302	10792
5555	9303	10790
5556	9305	10788
5557	9306	10787
5558	9308	10785
5559	9309	10783
5560	9311	10781
5561	9313	10780
5562	9315	10778
5563	9316	10776
5564	9318	10774
5565	9319	10773
5566	9321	10771
5567	9323	10769
5568	9324	10768
5569	9326	10766
5570	9328	10765
5571	9330	10763
5572	9331	10761
5573	9333	10760
5574	9335	10758
5575	9336	10756
5576	9338	10754
5577	9339	10753
5578	9341	10751
5579	9343	10750
5580	9345	10748
5581	9347	10746
5582	9348	10745
5583	9350	10743
5584	9352	10742
5585	9354	10740
5586	9355	10738
5587	9357	10736
5588	9359	10735
5589	9361	10734
5590	9363	10733
5591	9364	10731
5592	9366	10729
5593	9368	10727
5594	9369	10725
5595	9371	10724
5596	9373	10722
5597	9374	10721
5598	9376	10719
5599	9378	10717
5600	9379	10715
5601	9381	10714
5602	9382	10712
5603	9384	10710
5604	9385	10708
5605	9387	10706
5606	9389	10705
5607	9391	10704
5608	9392	10702
5609	9394	10700
5610	9395	10698
5611	9397	10696
5612	9398	10694
5613	9400	10692
5614	9401	10691
5615	9403	10689
5616	9405	10687
5617	9406	10686
5618	9408	10684
5619	9410	10682
5620	9411	10680
5621	9413	10678
5622	9414	10676
5623	9415	10674
5624	9417	10673
5625	9419	10672
5626	9421	10670
5627	9422	10668
5628	9424	10666
5629	9425	10664
5630	9427	10662
5631	9428	10660
5632	9430	10658
5633	9431	10657
5634	9433	10655
5635	9435	10654
5636	9436	10652
5637	9438	10650
5638	9440	10648
5639	9441	10646
5640	9443	10645
5641	9444	10643
5642	9446	10641
5643	9447	10639
5644	9449	10637
5645	9451	10636
5646	9452	10634
5647	9454	10632
5648	9455	10630
5649	9457	10628
5650	9458	10626
5651	9459	10624
5652	9461	10622
5653	9462	10620
5654	9464	10618
5655	9466	10617
5656	9467	10616
5657	9469	10614
5658	9470	10612
5659	9472	10610
5660	9473	10608
5661	9475	10606
5662	9476	10604
5663	9478	10602
5664	9479	10600
5665	9481	10599
5666	9482	10597
5667	9484	10595
5668	9485	10593
5669	9487	10591
5670	9488	10589
5671	9490	10587
5672	9491	10586
5673	9493	10584
5674	9494	10582
5675	9496	10580
5676	9498	10578
5677	9500	10577
5678	9501	10575
5679	9503	10574
5680	9504	10572
5681	9506	10570
5682	9507	10568
5683	9509	10566
5684	9511	10565
5685	9513	10563
5686	9514	10561
5687	9515	10559
5688	9517	10557
5689	9518	10555
5690	9520	10554
5691	9521	10552
5692	9523	10550
5693	9524	10548
5694	9526	10546
5695	9528	10545
5696	9530	10543
5697	9531	10541
5698	9533	10540
5699	9534	10538
5700	9536	10536
5701	9537	10534
5702	9538	10532
5703	9540	10530
5704	9542	10529
5705	9544	10527
5706	9545	10525
5707	9547	10524
5708	9549	10522
5709	9550	10520
5710	9552	10519
5711	9553	10517
5712	9555	10515
5713	9557	10514
5714	9558	10512
5715	9560	10510
5716	9561	10508
5717	9563	10506
5718	9564	10504
5719	9566	10502
5720	9567	10500
5721	9569	10498
5722	9570	10497
5723	9572	10495
5724	9573	10493
5725	9575	10492
5726	9577	10490
5727	9578	10488
5728	9580	10486
5729	9581	10484
5730	9582	10482
5731	9584	10480
5732	9585	10478
5733	9587	10476
5734	9589	10475
5735	9590	10473
5736	9592	10471
5737	9593	10469
5738	9595	10467
5739	9596	10465
5740	9598	10464
5741	9599	10462
5742	9601	10460
5743	9603	10459
5744	9605	10457
5745	9606	10455
5746	9608	10454
5747	9609	10452
5748	9611	10450
5749	9612	10448
5750	9614	10446
5751	9615	10444
5752	9617	10442
5753	9619	10441
5754	9620	10439
5755	9622	10438
5756	9623	10436
5757	9625	10434
5758	9626	10432
5759	9628	10430
5760	9629	10428
5761	9631	10426
5762	9632	10425
5763	9635	10424
5764	9636	10422
5765	9638	10420
5766	9639	10418
5767	9641	10416
5768	9642	10414
5769	9644	10412
5770	9645	10410
5771	9647	10409
5772	9648	10407
5773	9650	10406
5774	9652	10404
5775	9653	10402
5776	9655	10400
5777	9656	10398
5778	9658	10396
5779	9659	10395
5780	9661	10393
5781	9662	10391
5782	9664	10389
5783	9666	10388
5784	9667	10386
5785	9669	10384
5786	9671	10382
5787	9672	10381
5788	9673	10379
5789	9675	10377
5790	9677	10375
5791	9678	10373
5792	9680	10371
5793	9681	10370
5794	9683	10368
5795	9684	10366
5796	9686	10364
5797	9687	10362
5798	9689	10360
5799	9690	10358
